stamp,ekf_x,ekf_y,pseudo_x,pseudo_y,gps_x,gps_y,odom_x,odom_y,ann_x,ann_y,kf_imu_x,kf_imu_y,complementary_x,complementary_y,ekf_error_m,pseudo_error_m,odom_error_m,ann_error_m,kf_imu_error_m,complementary_error_m
24.840000000,3.114703489,2.139068247,3.096302047,2.085246729,2.956751360,2.282948629,3.971827221,1.448805442,3.096302047,2.085246729,3.145942460,2.045654715,3.126274281,2.024054282,0.213659635,0.241992635,1.313839359,0.241992635,0.303482576,0.309458081
24.940000000,3.126213719,2.218438806,3.186326515,2.120156317,3.087790483,2.433832590,4.028857169,1.534584425,3.186326515,2.120156317,3.161920964,2.142729243,3.130322975,2.092361481,0.218794029,0.328788920,1.301635037,0.328788920,0.300393886,0.344109766
25.040000000,3.116169126,2.296228621,3.179159475,2.207565037,3.077209373,2.536742591,4.074754310,1.626719676,3.179159475,2.207565037,3.160194160,2.223190781,3.144067342,2.180584024,0.243648994,0.344603665,1.350273160,0.344603665,0.324347364,0.362379515
25.120000000,3.120209645,2.370682822,3.159602815,2.341609730,3.073138849,2.659550412,4.110697855,1.723200960,3.159602815,2.341609730,3.155857774,2.321913516,3.138181643,2.259709701,0.292677543,0.329487929,1.397597577,0.329487929,0.347622056,0.405096481
25.220000000,3.107017563,2.453263537,3.163683284,2.384134101,3.055415488,2.500925595,4.130663865,1.803123754,3.163683284,2.384134101,3.144584613,2.406260774,3.138033710,2.346298169,0.070245611,0.159255043,1.281829349,0.159255043,0.130048303,0.175315177
25.340000000,3.053423121,2.579505261,3.070889317,2.572760691,3.109390241,2.678659213,4.140317385,1.926166491,3.070889317,2.572760691,3.097903357,2.517852232,3.125801088,2.429762155,0.113858793,0.112680158,1.276344810,0.112680158,0.161216729,0.249437490
25.440000000,2.988558550,2.687815217,2.935071287,2.711939381,2.798076626,2.749058391,4.129849378,2.028539180,2.935071287,2.711939381,3.032976602,2.636827965,3.075663239,2.548678746,0.200085207,0.141934345,1.514188429,0.141934345,0.260333762,0.342354100
25.540000000,2.894537241,2.795597295,2.899205758,2.808740294,2.892884037,2.659982627,4.103571166,2.128067925,2.899205758,2.808740294,2.927652392,2.746343137,3.010767576,2.662321591,0.135624744,0.148891933,1.322382915,0.148891933,0.093096596,0.117906741
25.620000000,2.868033078,2.854772934,2.966160854,2.806367932,2.776423814,2.782835166,4.067021515,2.224261211,2.966160854,2.806367932,2.882578044,2.816491129,2.911094816,2.770970216,0.116478753,0.191190835,1.406288480,0.191190835,0.111361772,0.135192662
25.740000000,2.726561918,2.956587710,2.610767166,2.993438004,2.709906021,3.029858748,4.015037019,2.313079892,2.610767166,2.993438004,2.757247061,2.900158043,2.875305561,2.835632032,0.075140295,0.105617154,1.489005994,0.105617154,0.138070441,0.255109829
25.840000000,2.609133107,3.024395676,2.668272423,2.979923033,2.675534972,2.764473210,3.950807952,2.393581762,2.668272423,2.979923033,2.641351791,2.957376555,2.741904489,2.928372877,0.268270193,0.215572195,1.328112058,0.215572195,0.195908629,0.176827638
25.940000000,2.547723826,3.065504437,2.642587494,2.996280347,2.402838131,2.969985732,3.884426116,2.472368081,2.642587494,2.996280347,2.579494502,2.993294548,2.625242449,2.990886116,0.173538721,0.241186989,1.562922354,0.241186989,0.178187469,0.223384213
26.020000000,2.492993083,3.083098953,2.536702212,3.017723518,2.242079158,2.915402049,3.824841835,2.529241864,2.536702212,3.017723518,2.504271966,3.019077241,2.563609164,3.029399493,0.301794713,0.311885279,1.629189179,0.311885279,0.281946119,0.341140677
26.140000000,2.349377354,3.128753628,2.413119802,3.084761169,2.237754489,3.071045723,3.725016561,2.602067149,2.413119802,3.084761169,2.381427534,3.054783643,2.498632524,3.051088097,0.125657735,0.175900843,1.559451626,0.175900843,0.144590453,0.261640318
26.220000000,2.288854094,3.147059325,2.354756745,3.131553635,2.255402513,2.722311083,3.641066744,2.661785635,2.354756745,3.131553635,2.289413196,3.073572055,2.365402444,3.091768636,0.426063466,0.421130300,1.386985468,0.421130300,0.352903665,0.385485237
26.320000000,2.219910633,3.163395409,2.325970663,3.071724601,1.941733125,2.988626626,3.562462753,2.728331297,2.325970663,3.071724601,2.213731912,3.088731031,2.289133645,3.110315690,0.328522227,0.393120540,1.641498762,0.393120540,0.289834836,0.368096930
26.440000000,2.121595094,3.161240295,2.164264480,3.048530138,2.060314908,2.953228837,3.484410994,2.795579733,2.164264480,3.048530138,2.138063876,3.087875181,2.216821272,3.126063220,0.216850242,0.141024294,1.432795486,0.141024294,0.155481638,0.233165104
26.520000000,2.064502614,3.135449043,2.124079443,3.041714320,2.028049270,2.992675615,3.421954269,2.849359075,2.124079443,3.041714320,2.068213299,3.077152124,2.129829485,3.124557738,0.147353650,0.107826661,1.401253288,0.107826661,0.093538387,0.166589635
26.640000000,1.991761249,3.140164233,2.118214947,3.083763303,2.026763163,2.766699113,3.328003947,2.929734877,2.118214947,3.083763303,2.025426897,3.088481412,2.066357956,3.106300584,0.375101760,0.329989590,1.311414594,0.329989590,0.321785073,0.341901896
26.740000000,1.877962227,3.121519878,1.794524133,3.060156869,1.658152290,2.862056764,3.265394877,2.983325542,1.794524133,3.060156869,1.911869737,3.081440864,2.008594073,3.114322822,0.340055166,0.240501416,1.611811046,0.240501416,0.335413068,0.431795794
26.840000000,1.806642616,3.097213729,1.920326171,3.041342527,1.818176108,2.901066434,3.171514666,3.063711111,1.920326171,3.041342527,1.849932502,3.069287312,1.894915982,3.101480371,0.196486088,0.173528146,1.363076866,0.173528146,0.171192091,0.214603714
26.920000000,1.734725132,3.081158536,1.845147914,3.056493107,1.560259248,2.863534521,3.108787114,3.117216957,1.845147914,3.056493107,1.757385430,3.062395638,1.828287559,3.083250521,0.278923925,0.344085117,1.569169630,0.344085117,0.280007991,0.346575094
27.020000000,1.590357542,3.063981912,1.504305506,3.035527131,1.557129267,2.837332039,3.030444877,3.184089364,1.504305506,3.035527131,1.607127838,3.053281472,1.746055281,3.071777087,0.229072659,0.205113734,1.513571779,0.205113734,0.221661938,0.301093871
27.140000000,1.522993302,3.051112700,1.715487169,3.041010947,1.423139551,2.934528252,2.936420263,3.264338573,1.715487169,3.041010947,1.569535467,3.046981068,1.598742690,3.058631692,0.153501483,0.311136134,1.548803849,0.311136134,0.184600650,0.215030524
27.240000000,1.473652794,3.037770294,1.622963474,3.018326529,1.248668531,3.060081446,2.858002834,3.331158860,1.622963474,3.018326529,1.529196057,3.038134051,1.546264384,3.049046884,0.226087829,0.376616752,1.632004861,0.376616752,0.281384757,0.297800359
27.340000000,1.396439569,3.023442366,1.431345917,2.995010510,1.281499983,2.980320274,2.779377461,3.397737727,1.431345917,2.995010510,1.458269228,3.030557311,1.501424426,3.037952173,0.122762467,0.150564296,1.554951533,0.150564296,0.183769219,0.227350383
27.420000000,1.359435721,3.016309452,1.504655045,3.019352481,1.318993388,2.702182981,2.700568177,3.464063964,1.504655045,3.019352481,1.418374528,3.028669871,1.427354398,3.026999839,0.316719153,0.367514275,1.577723527,0.367514275,0.341277454,0.342415098
27.540000000,1.252567177,2.998790435,1.395086157,2.998438632,0.951243944,2.891785782,2.621661584,3.530271272,1.395086157,2.998438632,1.316304674,3.018003548,1.388905124,3.022489661,0.319758794,0.456476440,1.788283761,0.456476440,0.386264496,0.456761221
27.640000000,1.202613875,2.987183332,1.321820594,2.988636976,0.881140723,2.895111100,2.542824821,3.596639554,1.321820594,2.988636976,1.316304674,3.018003548,1.284435925,3.008396991,0.334398390,0.450495103,1.803700699,0.450495103,0.452183831,0.418904181
27.740000000,1.148623944,2.987621350,1.306406796,3.011991537,0.886513661,2.850974208,2.464012065,3.662982388,1.306406796,3.011991537,1.222253005,2.997828732,1.244052701,2.992702327,0.295591342,0.449707488,1.774220532,0.449707488,0.366452122,0.384605024
27.840000000,1.073123173,2.977824451,1.177135503,2.978860616,0.693321839,3.088219022,2.385150185,3.729264509,1.177135503,2.978860616,1.147393593,2.998529848,1.185438474,2.992725041,0.395519930,0.496019074,1.809204928,0.496019074,0.462844797,0.501296203
27.940000000,0.971358291,2.962596653,0.955613870,2.970621660,0.754678385,2.726407888,2.306191025,3.795410736,0.955613870,2.970621660,1.040563065,2.982899000,1.110258383,2.988177150,0.320523501,0.316252170,1.884133371,0.316252170,0.384080384,0.441543069
28.020000000,0.885247317,2.947165197,0.931838544,2.951722774,0.672787573,2.747389004,2.243050227,3.848346605,0.931838544,2.951722774,1.040563065,2.982899000,1.005960678,2.972747827,0.291632767,0.329938927,1.917767567,0.329938927,0.436719328,0.402232417
28.120000000,0.833408276,2.945847397,0.920200653,2.971695639,0.608411605,2.827184311,2.164175991,3.914635475,0.920200653,2.971695639,0.948268272,2.968471959,0.916757795,2.957818578,0.254370655,0.343650890,1.898144583,0.343650890,0.368055368,0.334877119
28.220000000,0.796258500,2.948439651,0.972138096,2.980456242,0.638220291,3.003580523,2.069611898,3.994297457,0.972138096,2.980456242,0.852976710,2.976229914,0.864843434,2.957661688,0.167381574,0.334717543,1.740804979,0.334717543,0.216491052,0.231228434
28.320000000,0.657719973,2.918622632,0.616029439,2.919216466,0.385341340,2.749100922,1.988257757,4.057333233,0.616029439,2.919216466,0.703429481,2.951823095,0.824617605,2.962334782,0.320823518,0.286629198,2.069012523,0.286629198,0.377195367,0.488295317
28.420000000,0.564169668,2.907299581,0.740772167,2.989064697,0.314385809,2.682592774,1.916735050,4.098226360,0.740772167,2.989064697,0.606042313,2.944229543,0.680574727,2.935222864,0.335983817,0.525100338,2.138116354,0.525100338,0.391812857,0.444877833
28.540000000,0.450834679,2.884921774,0.626804486,2.989212236,0.209592740,2.927722473,1.801045836,4.141244628,0.626804486,2.989212236,0.504652430,2.933864956,0.585105990,2.925764562,0.245009333,0.421718664,2.001339295,0.421718664,0.295123619,0.375518354
28.640000000,0.318798500,2.863186515,0.348372514,2.951826853,0.087450648,2.700952086,1.699755248,4.159308920,0.348372514,2.951826853,0.361604888,2.904207397,0.477743555,2.909393365,0.282562982,0.361964596,2.174012599,0.361964596,0.341281803,0.442466179
28.740000000,0.210337227,2.837196327,0.220542150,2.925586844,0.039432734,2.664600544,1.596841661,4.160575202,0.220542150,2.925586844,0.252468945,2.870235256,0.340201694,2.883696956,0.242894318,0.317670378,2.159505207,0.317670378,0.296091307,0.372109131
28.820000000,0.158567703,2.814129608,0.112692441,2.868032094,0.012850897,2.510830667,1.495116568,4.145029259,0.112692441,2.868032094,0.202337821,2.844800692,0.231403086,2.853715792,0.336487199,0.370892428,2.206290225,0.370892428,0.383980823,0.406614397
